,id,title,overview,popularity,release_date,vote_count,vote_average
6067,15261,Bring It On: In It to Win It,Fourth 'Bring It On' movie is set at a cheerleader camp in Florida with a 'West Side Story' musical feel has the female captain of the West Side Sharks meeting and romancing a male member of the East Coast Jets amid their different team rivalries.,0.883,2007-12-12,470,6.5
6068,9716,Everyone Says I Love You,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,12.965,1996-12-06,551,6.5
6069,5680,"Elvira, Mistress of the Dark","When her great aunt dies, famed horror hostess Elvira heads for the uptight new England town of Falwell to claim her inheritance of a haunted house, a witch's cookbook and a punk rock poodle. But once the stuffy locals get an eyeful of the scream queen's ample assets, all hell busts out & breaks loose.",15.82,1988-09-30,427,6.5
6070,640146,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",3766.989,2023-02-15,2505,6.5
6071,435707,Skins,"In a strange world where people share numerous deformities, the same problem we all face challenges each of them: to find someone who accepts you as you are. Sometimes, that means finding yourself first.",11.701,2017-06-09,464,6.5
6072,273271,Time Lapse,"Three friends discover a mysterious machine that takes pictures 24 hours into the future and conspire to use it for personal gain, until disturbing and dangerous images begin to develop.",9.968,2014-05-24,1087,6.5
6073,57825,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.",12.77,2004-02-11,335,6.5
6074,43947,I Spit on Your Grave,"Jennifer is a writer working on a new novel and, needing to get out of the city to finish it, hires a riverside apartment in upstate New York to finish her book—attracting the attention of a number of rowdy male locals.",38.702,2010-06-17,1961,6.5
6075,12610,Osmosis Jones,"A white blood cell policeman, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",18.521,2001-08-10,917,6.5
6076,11543,Kingpin,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naive hit the circuit intent on settling an old score with Big Ern.",14.13,1996-07-04,729,6.5
6077,489245,The Kill Team,"When Andrew Briggman—a young soldier in the US invasion of Afghanistan—witnesses other recruits killing innocent civilians under the direction of a sadistic Sergeant, he considers reporting them to higher-ups. However, the heavily-armed and increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear that he'll be the next target.",17.517,2019-10-17,331,6.5
6078,10872,The Ref,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",7.62,1994-03-09,276,6.5
6079,400,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,8.929,1995-12-01,322,6.5
6080,345637,Sanjay's Super Team,"SANJAY'S SUPER TEAM follows the daydream of a young Indian boy, bored with his father's religious meditation, who imagines ""a kind of ancient, Hindu version of The Avengers,"" with the gods appearing like superheros.",6.035,2015-11-18,225,6.5
6081,287590,Saint Seiya: Legend of Sanctuary,"Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".",100.676,2014-06-21,593,6.5
6082,84355,Your Sister's Sister,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days.",8.91,2011-09-11,294,6.5
6083,18898,Looking for Eric,A man trying to put his life back on track gets some advice from an unexpected benefactor -- the ex-footballer Eric Cantona.,6.566,2009-05-27,281,6.5
6084,17921,Planet of the Vampires,"After landing on a mysterious planet, a team of astronauts begin to turn on each other, swayed by the uncertain influence of the planet and its strange inhabitants.",8.288,1965-09-15,201,6.5
6085,699,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,20.044,1981-06-24,1593,6.5
6086,575100,When Mom Is Away,A father left in charge of his three children while mum goes away on a 10-day holiday… What could possibly go wrong?,6.894,2019-02-07,441,6.5
6087,520900,The Personal History of David Copperfield,"A fresh and distinctive take on Charles Dickens’ semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David’s journey is by turns hilarious and tragic, but always full of life, colour and humanity.",14.508,2019-11-07,396,6.5
6088,109428,Evil Dead,"Five young friends find the mysterious and fiercely powerful Book of the Dead, and unable to resist its temptation, release a violent demon on a bloodthirsty quest to possess them all.",128.689,2013-04-05,4066,6.5
6089,38842,Middle Men,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",14.336,2009-05-17,266,6.5
6090,17710,Hey Arnold! The Movie,Arnold and his friends must recover a stolen document in order to prevent the neighborhood from being bulldozed.,16.602,2002-06-28,320,6.5
6091,13665,Arthur,Arthur is a 30-year-old child who will inherit $750 million if he complies with his family's demands and marries the woman of their choosing.,12.257,1981-07-17,359,6.5
6092,532620,Let's Dance,"After his crew breaks up, a gifted but insecure hip-hop dancer teaches at a top ballet school in Paris, where he falls for an aspiring ballerina.",7.044,2019-03-27,303,6.5
6093,152,Star Trek: The Motion Picture,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",17.511,1979-12-07,1496,6.5
6094,733317,Monsters of Man,"A robotics company vying to win a lucrative military contract team up with a corrupt CIA agent to conduct an illegal live field test. They deploy four weaponized prototype robots into a suspected drug manufacturing camp in the Golden Triangle, assuming they'd be killing drug runners that no one would miss. Six doctors on a humanitarian mission witness the brutal slaughter and become prime targets.",12.61,2020-11-19,270,6.5
6095,673174,Offering to the Storm,Inspector Amaia Salazar confronts the origins of her nightmares as she unfolds the darkest secrets of the Baztan valley. Part 3 in the Baztan Trilogy.,13.453,2020-07-24,270,6.5
6096,392207,The Invisible Guardian,"When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from Amaia’s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadows…",15.007,2017-03-03,596,6.5
6097,39101,Dragon Ball Z: The Tree of Might,Goku and friends must stop a band of space pirates from consuming fruit from the Tree of Might before it's destructive powers drain Earth's energy.,48.49,1990-06-07,462,6.5
6098,6283,MouseHunt,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.",17.488,1997-12-19,1103,6.5
6099,417384,Scary Stories to Tell in the Dark,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",21.598,2019-08-08,2339,6.5
6100,267192,Genius,"New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius.",9.334,2016-06-10,606,6.5
6101,15655,The Tigger Movie,"Winnie the Pooh, Piglet, Owl, Kanga, Roo, and Rabbit are preparing a suitable winter home for Eeyore, the perennially dejected donkey, but Tigger's continual bouncing interrupts their efforts. Rabbit suggests that Tigger go find others of his kind to bounce with, but Tigger thinks ""the most wonderful thing about tiggers is"" he's ""the only one!"" Just in case though, the joyously jouncy feline sets out to see if he can find relatives.",15.378,2000-02-11,496,6.5
6102,10622,Mr. Nice Guy,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,16.666,1997-01-31,565,6.5
6103,8909,Wanted,"Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",27.253,2008-06-19,6400,6.5
6104,2789,The Chronicles of Riddick,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",12.115,2004-06-11,3596,6.5
6105,238751,Best of the Best,A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?,12.237,1989-11-10,235,6.5
6106,63492,What's Your Number?,"Ally Darling is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",12.971,2011-09-30,2127,6.5
6107,41154,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",40.633,2012-05-23,9431,6.5
6108,34996,The Addiction,A vampiric doctoral student tries to follow the philosophy of a nocturnal comrade and control her thirst for blood.,7.727,1995-01-10,220,6.5
6109,435,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",31.444,2004-05-26,7213,6.5
6110,877269,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",135.208,2022-11-23,942,6.5
6111,390054,Sand Castle,"Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village.",16.48,2017-04-21,698,6.5
6112,9276,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make the chilling discovery that their faculty is being controlled by body-snatching aliens.",16.852,1998-12-25,1686,6.5
6113,605116,Project Power,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.",16.043,2020-08-14,2544,6.5
6114,441183,Light of My Life,"Parent and child journey through the outskirts of society a decade after a pandemic has wiped out half the world's population. As a father struggles to protect his child, their bond—and the character of humanity—is tested.",8.896,2019-08-09,463,6.5
6115,14317,The Wild Thornberrys Movie,"Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals....",19.448,2002-12-20,228,6.5
6116,10961,Behind the Mask: The Rise of Leslie Vernon,"The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo, all the while deconstructing the conventions and archetypes of the horror genre for them.",8.086,2006-08-29,374,6.5
6117,10081,The Principal,"Burglary. Drugs. Assault. Rape. The students at Brandel High are more than new Principal Rick Latimer bargained for. Gangs fight to control the school using knives - even guns - when they have to. When Latimer and the head of security try to clean up the school and stop the narcotics trade, they run up against a teenage mafia. A violent confrontation on the campus leads to a deadly showdown with the drug dealer's gang, and one last chance for Latimer to save his career... and his life.",9.473,1987-09-18,242,6.5
6118,9086,Young Guns II,"Three of the original five ""young guns"" — Billy the Kid (Emilio Estevez), Jose Chavez y Chavez (Lou Diamond Phillips), and Doc Scurlock (Kiefer Sutherland) — return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett.",15.817,1990-08-01,467,6.5
6119,8954,Reservation Road,"Two fathers' lives intersect when one of them is involved in a terrible and sudden hit-and-run car accident that leaves the other's son dead. In response, the two men react in unexpected ways as a reckoning looms in the near future.",10.577,2007-09-13,318,6.5
6120,475303,A Rainy Day in New York,"Two young people arrive in New York to spend a weekend, but once they arrive they're met with bad weather and a series of adventures.",0.946,2019-07-26,2015,6.5
6121,441282,Night Hunter,A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,20.542,2019-08-29,706,6.5
6122,376659,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",21.319,2016-07-28,3812,6.5
6123,274862,The Lego Ninjago Movie,"Six young ninjas are tasked with defending their island home of Ninjago. By night, they’re gifted warriors using their skill and awesome fleet of vehicles to fight villains and monsters. By day, they’re ordinary teens struggling against their greatest enemy....high school.",17.337,2017-09-21,880,6.5
6124,146015,The Double,An awkward office drone becomes increasingly unhinged after a charismatic and confident look-alike takes a job at his workplace and seduces the woman he desires.,7.037,2014-04-03,865,6.5
6125,9035,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",19.125,2006-03-31,1295,6.5
6126,407436,Mowgli: Legend of the Jungle,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.",24.244,2018-11-25,2334,6.5
6127,295964,Burnt,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",17.35,2015-10-02,3041,6.5
6128,204922,Before I Go to Sleep,"Ever since she sustained a traumatic head injury, Christine Lucas has suffered from anterograde amnesia, unable to form new memories and having forgotten the last 15 years of her life. Every morning, she becomes reacquainted with her husband, Ben, and the other constants in her life. Terrifying truths about her past begin to emerge, causing her to question everything -- and everyone -- around her.",17.492,2014-09-03,1820,6.5
6129,13205,Bambi II,"Return to the forest and join Bambi as he reunites with his father, The Great Prince, who must now raise the young fawn on his own. But in the adventure of a lifetime, the proud parent discovers there is much he can learn from his spirited young son.",25.381,2006-01-26,871,6.5
6130,738646,Operation Christmas Drop,"While gathering evidence to support closing a tropical U.S. Air Force base, a congressional aide warms to its generous captain.",11.057,2020-11-05,492,6.5
6131,715123,Books of Blood,A journey into uncharted and forbidden territory through three tales tangled in space and time.,14.868,2020-10-07,323,6.5
6132,653598,Spree,"Desperate for an online following, a rideshare driver has figured out a deadly plan to go viral and he will stop at nothing to get his five minutes of fame.",12.637,2020-08-14,342,6.5
6133,553608,Cinderela Pop,"Cintia is modern princess, she's connected, decided and loves music. This ""pop"" princess used to live with their parents in a huge castle with a nice view to the city. Every night she looked through the window and watch the view dreaming with a prince she didn't met yet. But one day her castle crumbles with everything around her, after her parents divorce she went to live with her aunt and stops believing in love.  What she didn't knew was that there was a charming prince in her history, that wanted to break the ice around our modern day cinderella.",13.796,2019-02-28,295,6.5
6134,529962,The Perfection,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.",15.709,2018-09-20,1195,6.5
6135,210947,Afflicted,Two friends' tour of Europe takes a dark turn when one of them contracts a mysterious illness. They race to find out what it is and how to cure it before the sickness consumes him completely.,9.304,2014-04-04,491,6.5
6136,39874,My Bloody Valentine,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",10.272,1981-02-11,382,6.5
6137,14881,Joe Kidd,"A band of Mexicans find their U. S. land claims denied and all the records destroyed in a courthouse fire. Their leader, Louis Chama, encourages them to use force to regain their land. A wealthy landowner wanting the same decides to hire a gang of killers with Joe Kidd to track Chama.",10.075,1972-07-19,291,6.5
6138,6081,Revenge of the Pink Panther,"Chief Inspector Jacques Clouseau is dead. At least that is what the world—and Charles Dreyfus—believe when a dead body is discovered in Clouseau's car after being shot off the road. Naturally, Clouseau knows differently and, taking advantage of not being alive, sets out to discover why an attempt was made on his life.",12.429,1978-01-08,351,6.5
6139,948276,Lost Bullet 2,"Having cleared his name, genius mechanic Lino has only one goal in mind: getting revenge on the corrupt cops who killed his brother and his mentor.",90.229,2022-11-10,276,6.5
6140,716258,Black Box,"After losing his wife and his memory in a car accident, a single father undergoes an experimental treatment that causes him to question who he really is.",17.119,2020-10-06,448,6.5
6141,526051,Look Away,A timid and socially alienated 17-year-old high school student's life is turned upside down when she switches places with her sinister mirror image.,18.336,2018-10-12,731,6.5
6142,341174,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",63.718,2017-02-08,7154,6.5
6143,11348,Fragile,"Haunted by memories of a patient's death, a nurse  takes a job at an antiquated hospital for children. Soon she learns that the kids fear a ghost that prowls the floors and will not allow anyone to leave. Amy tries to protect them and convince the other staffers of the evil that lurks there.",16.912,2005-10-14,494,6.5
6144,464052,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,69.892,2020-12-16,7587,6.5
6145,116711,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,35.722,2013-05-15,2482,6.5
6146,30689,Four Flies on Grey Velvet,"Roberto, a drummer in a rock band, keeps receiving weird phone calls and being followed by a mysterious man. One night he manages to catch up with his persecutor and tries to get him to talk but in the ensuing struggle he accidentally stabs him. He runs away, but he understands his troubles have just begun when the following day he receives an envelope with photos of him killing the man. Someone is killing all his friends and trying to frame him for the murders.",7.633,1971-12-17,312,6.5
6147,13573,The United States of Leland,"A withdrawn young man, Leland Fitzgerald is imprisoned for the murder of a mentally disabled boy, who also happened to be the brother of his girlfriend, Becky. As the community struggles to deal with the killing, Pearl Madison, a teacher at the prison, decides to write about Leland's case. Meanwhile, others affected by the murder, including Becky and her sister, Julie, must contend with their own problems.",7.452,2003-01-18,268,6.5
6148,1965,A Perfect Murder,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.",17.531,1998-06-05,1188,6.5
6149,398929,Alibi.com,"Greg founded a company called Alibi.com that creates any type of alibi. With his associate, Augustin, and Medhi his new employee, they devise unstoppable stratagems and stagings to cover their clients. But meeting Flo, a pretty blonde who hates men who lie, will complicate Greg's life, which begins by hiding the true nature of his activity. During the presentation to parents, Greg understands that Gérard, the father of Flo, is also one of their clients.",11.425,2017-02-15,1521,6.5
6150,72431,Red Tails,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",20.38,2012-01-19,547,6.5
6151,74,War of the Worlds,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",46.908,2005-06-28,7492,6.5
6152,574097,Oh Mercy,A police chief in northern France tries to solve a case where an old woman was brutally murdered.,6.507,2019-08-21,225,6.5
6153,273477,Scouts Guide to the Zombie Apocalypse,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",38.106,2015-10-23,1676,6.5
6154,68724,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",27.582,2013-08-07,8025,6.5
6155,20943,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",27.184,2009-07-24,3212,6.5
6156,6444,Auntie Danielle,"Tatie Danielle is a black comedy about a widow who is intent on ruining the lives of her great-nephew and his wife. Tsilla Chelton plays the title character, who mourns the death of her husband by tormenting everyone she meets. Eventually, she moves in with her nephew and his vain wife. Soon, her family is at war with Tatie, and takes off for Greece, leaving her in the care of Sandrine (Isabelle Nanty), an au pair who is as equally bitter as Tatie herself. At first the two don't get along, yet the two eventually become friends. However, Sandrine is invited to accompany an American student for an overnight stay at the beach, which would leave Tatie alone for a night. Angered, Tatie fires Sandrine, and while she is alone, she goes into deep depression, eventually setting the family's apartment on fire. The fire becomes a national story, with Tatie cast as a poor old lady and the family labeled as cruel and heartless villains.",4.993,1990-04-04,201,6.5
6157,287689,7 Days in Hell,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,10.453,2015-07-11,330,6.5
6158,47760,Restless,"Two outsiders, both shaped by the circumstances that have brought them together, forge a deep and lasting love.",9.723,2011-09-16,366,6.5
6159,12242,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",38.184,2004-11-03,2112,6.5
6160,10991,Pokémon 3: The Movie,"When Molly Hale's sadness of her father's disappearance gets to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",23.199,2000-07-08,554,6.5
6161,8198,The Quiet American,"In early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, the trio sinks deeper into a world of drugs, passion, and betrayal where nothing is as it seems.",8.876,2002-11-22,255,6.5
6162,991,The Man Who Fell to Earth,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened.",10.251,1976-03-18,439,6.5
6163,603119,The Silencing,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,15.341,2020-07-18,486,6.5
6164,369230,Them Who?,"David loses his white collar job, his fiancée and his house after one night with con man Marcello. He tracks him down to exact revenge, but ends up becoming his disciple in order to win back everything.",5.741,2015-11-19,382,6.5
6165,301804,Before I Wake,An orphaned child's dreams—and nightmares—manifest physically as he sleeps.,19.126,2016-04-07,1679,6.5
6166,84341,Smashed,"Kate and Charlie like to have a good time. Their marriage thrives on a shared fondness for music, laughter… and getting smashed. When Kate’s partying spirals into hard-core asocial behavior, compromising her job as an elementary schoolteacher, something’s got to give. But change isn’t exactly a cakewalk. Sobriety means she will have to confront the lies she’s been spinning at work, her troubling relationship with her mother, and the nature of her bond with Charlie.",8.102,2012-01-22,229,6.5
6167,12437,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",26.457,2009-01-22,3237,6.5
6168,9077,Tarantula,"A lone-wolf scientist sequestered in a mansion near a small desert town arouses the suspicion of the town's doctor when his lab assistant is found dead from a case of acromegaly which took only four days to develop.  As the doctor investigates, aided by the scientist's new, and very female, assistant, they discover that, far worse, something much larger and hungrier than it ever should be,  is devouring local cattle - and humans - in increasingly large quantities.",10.649,1955-12-14,230,6.5
6169,708,The Living Daylights,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",24.152,1987-06-29,1511,6.5
6170,788929,Lamb,"An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development and the prospects of a new family brings them much joy before ultimately destroying them.",21.097,2021-08-12,626,6.5
6171,594718,Sputnik,"At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him…",18.742,2020-09-08,610,6.5
6172,540901,Hustlers,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,23.193,2019-09-12,2691,6.5
6173,492282,Like a Cat on a Highway,"The story of an encounter between a bourgeois man and a poor woman, because their teenage children fall in love.",8.674,2017-12-28,846,6.5
6174,10279,Summer of Sam,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American South Bronx neighborhood who live in fear and distrust of one another.",8.255,1999-07-02,391,6.5
6175,9437,Kiss the Girls,"Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",15.735,1997-09-29,1296,6.5
6176,8288,A Midsummer Night's Sex Comedy,"A nutty inventor, his frustrated wife, a philosopher cousin, his much younger fiancée, a randy doctor, and a free-thinking nurse spend a summer weekend in and around a stunning - and possibly magical - country house.",8.595,1982-07-16,348,6.5
6177,842,The Assassination of Richard Nixon,"It’s 1974 and Sam Bicke has lost everything. His wife leaves him with his three kids, his boss fires him, his brother turns away from him, and the bank won’t give him any money to start anew. He tries to find someone to blame for his misfortunes and comes up with the President of the United States who he plans to murder.",9.056,2004-05-17,250,6.5
6178,528985,Assimilate,Three friends making a web series about their town discover that their neighbors are being killed and replaced by creatures who are perfect copies of their victims.,12.508,2019-05-24,226,6.5
6179,401469,Widows,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",17.499,2018-11-06,2086,6.5
6180,10466,The Money Pit,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",12.216,1986-03-26,980,6.5
